"date","ppt","tmin","tmean","tmax","lat","lon","site_name"
"2016-09-21",0.39,24.4,27.4,30.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-22",0,24,29.7,35.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-23",9.02,21.7,25,28.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-24",0,16,22.5,29,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-25",0,15.2,23,30.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-26",0,21.9,27.8,33.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-27",0,22.8,27.1,31.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-28",0.31,21.5,25.5,29.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-29",0,22.9,28.1,33.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-09-30",0.32,22.2,27.3,32.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-01",0,21.6,27.7,33.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-02",0,22,27.8,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-03",5.89,19.6,23.2,26.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-04",0,15.2,21.5,27.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-05",0,15.5,21.6,27.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-06",0,15.3,22.3,29.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-07",0,17.7,23.8,29.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-08",0,17.4,25.6,33.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-09",0,22.2,28.1,34.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-10",0,21.5,27.6,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-11",0,19.9,26.7,33.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-12",0,18.2,25.8,33.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-13",0,17.7,24.8,31.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-14",0,17.6,25,32.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-15",0,17.1,25.3,33.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-16",0,17.7,25.2,32.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-17",0,17.9,24.7,31.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-18",0,17.9,24.2,30.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-19",0,17.5,24.1,30.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-20",0,17.1,24.5,31.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-21",0,16.4,25.5,34.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-22",0,21.4,27.8,34.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-23",0,19.7,27,34.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-24",0,19.2,26.3,33.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-25",1.6,21.2,26,30.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-26",0,19.6,25.5,31.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-27",0,19.5,26.5,33.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-28",0,21,28.3,35.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-29",0,19.6,25.9,32.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-30",0,18.9,26,33,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-10-31",0,19.5,25.6,31.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-01",0,18,23,27.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-02",0,15.3,20.3,25.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-03",0,15,21.2,27.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-04",5.97,16.1,21.6,27.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-05",0,15.1,20.1,25,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-06",0,15.6,20.8,26,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-07",0,15.2,21.2,27.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-08",0,15.5,22.1,28.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-09",0,19.3,25,30.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-10",0,18.2,23.1,27.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-11",0,17,21.7,26.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-12",0,17,21.7,26.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-13",0,14.5,20.9,27.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-14",0,13.5,20.6,27.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-15",0,13.2,20.9,28.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-16",0,13.6,21.2,28.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-17",0,14.3,19.5,24.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-18",0,8.8,14.7,20.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-19",0,7.8,15.6,23.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-20",0,11.9,19.6,27.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-21",1.17,15.7,19,22.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-22",1.91,9.1,13.9,18.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-23",0,8.6,14.3,20.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-24",0,9.2,15.6,22.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-25",0,8.6,16.2,23.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-26",0,9.7,17.5,25.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-27",0,11.7,16.1,20.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-28",7.24,7.7,11.4,15.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-29",0,5.2,8.8,12.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-11-30",0,3.6,9,14.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-01",0,3.6,9.4,15.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-02",0,4.6,9.7,14.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-03",0,6.7,10.6,14.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-04",0,6.8,13.3,19.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-05",0,5.3,12.6,19.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-06",0,5.6,11.7,17.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-07",0,7.7,12.3,16.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-08",0,7,12.1,17.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-09",0,6.5,12.5,18.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-10",0,7.4,13.8,20.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-11",0,7.9,14.2,20.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-12",0,9.4,15.3,21.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-13",0,9.9,15.7,21.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-14",0,10.7,16.3,21.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-15",0,9.9,16.4,22.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-16",1.76,10.1,16.5,22.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-17",1.14,11.5,16.1,20.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-18",0,3.1,8.2,13.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-19",0,2.7,9.1,15.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-20",0,8.2,14.1,20,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-21",0,10.2,15.8,21.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-22",9.8,14.8,17.4,20,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-23",8.1,11.7,14.7,17.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-24",0,9.7,12.5,15.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-25",7.37,5.4,10.4,15.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-26",0,2.6,6.4,10.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-27",0,2.2,8.7,15.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-28",0,5.4,12.8,20.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-29",0,7.5,12.3,17.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-30",0,9.5,16.6,23.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2016-12-31",7.38,10.6,15.4,20.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-01",6.78,11.5,13.2,14.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-02",9.2,9,10.6,12.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-03",0,6.1,9.3,12.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-04",0,6.2,10.6,15,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-05",0,6.8,12.1,17.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-06",0,8.1,12.9,17.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-07",0,6.6,11.8,16.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-08",0,5.6,11.6,17.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-09",0,8.4,15.1,21.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-10",0,9.8,14,18.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-11",0,9.2,14.1,18.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-12",0,7.7,12.5,17.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-13",0,7.7,13,18.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-14",0,12.4,15.5,18.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-15",1.47,10.4,15.1,19.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-16",0,9.7,11.7,13.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-17",0,6.3,10.6,14.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-18",0,5.9,11.3,16.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-19",0,6.2,11.7,17.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-20",1.47,7.8,9.7,11.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-21",29.43,8.1,9.5,10.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-22",0,5.2,9.2,13.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-23",0.28,5.7,9.9,14.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-24",3.49,5.9,9.7,13.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-25",0,2.7,6.8,11,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-26",0,1.8,7,12.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-27",0,2,7.4,12.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-28",0,3.9,8.3,12.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-29",0,1.5,9.4,17.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-30",0,4.6,12.9,21.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-01-31",0,6.3,14.6,22.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-01",0,5.7,13.4,21,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-02",0,5.9,13.8,21.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-03",0,7,13.8,20.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-04",0,7,13.7,20.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-05",0,6,14,22,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-06",0,7.1,14.9,22.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-07",0,11.2,14.3,17.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-08",0,10.1,15.3,20.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-09",0,10.1,16.5,22.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-10",0,11.8,19.2,26.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-11",0,12.6,19.6,26.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-12",0,14.3,19,23.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-13",0,14.9,18.5,22.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-14",0,13.1,17.1,21,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-15",0,11.6,16.7,21.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-16",0,10.1,15.9,21.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-17",0,8.8,15.6,22.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-18",0.83,13.5,17.6,21.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-19",23.66,9.4,13,16.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-20",3.52,9.1,11.3,13.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-21",0,9,13.9,18.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-22",0,9.6,16.3,22.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-23",0,10.4,16.7,22.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-24",0,4.7,10.1,15.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-25",0,3.4,9.3,15.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-26",0,3.3,10,16.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-27",0,8.6,13.2,17.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-02-28",9.1,8,11.8,15.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-01",8.76,6.3,11.7,17,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-02",0,5.4,12.7,20,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-03",0,5.4,14.8,24.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-04",0,10.1,17.1,24.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-05",0,9.6,17.1,24.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-06",0,10.2,15.9,21.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-07",0,6.7,12.1,17.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-08",0,5.7,14.1,22.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-09",0,9,18.3,27.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-10",0,10.6,19.7,28.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-11",0,11.5,20.8,30.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-12",0,13.2,21.4,29.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-13",0,13.7,21.6,29.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-14",0,14.2,22.7,31.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-15",0,14.8,23.5,32.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-16",0,14.6,23,31.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-17",0,14.3,23.1,31.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-18",0,15.4,23.7,32,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-19",0,15.9,24.1,32.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-20",0,15.5,24.6,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-21",0,17.1,25.2,33.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-22",0,16.6,24,31.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-23",2.03,11.8,18.8,25.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-24",0.39,9.4,14.1,18.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-25",0,9,16.6,24.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-26",0,11.3,18.4,25.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-27",0,10.7,17.8,25,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-28",0,12.3,19.2,26,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-29",0,11.4,17.8,24.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-30",0,12,19.9,27.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-03-31",0,12.9,21.3,29.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-01",0,9.1,13.1,17.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-02",0,9,15,21,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-03",0,9.9,17.8,25.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-04",0,12.7,19.9,27.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-05",0,11.7,18,24.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-06",0,11.5,19.5,27.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-07",0,13.7,22.1,30.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-08",0,15.2,22.5,29.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-09",0,14,21.1,28.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-10",0,11.7,18.3,24.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-11",0,11.2,19.2,27.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-12",0,11.9,20.7,29.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-13",0,13.9,22.4,31,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-14",0,15,23.4,31.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-15",0,14.7,22.1,29.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-16",0,13.8,21.4,29,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-17",0,14.4,22.5,30.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-18",0,14.9,23,31.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-19",0,16.1,24.3,32.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-20",0,15.5,23,30.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-21",0,14.7,23.2,31.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-22",0,16,24.3,32.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-23",0,16.4,24.9,33.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-24",0,17.3,26.1,34.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-25",0,19.3,24.9,30.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-26",0,16.8,22.9,28.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-27",0,16.9,23.5,30.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-28",0,19.1,24.6,30.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-29",0,13.2,20.6,27.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-04-30",0,12.6,19,25.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-01",0,13.3,20.9,28.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-02",0,14.4,23.4,32.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-03",0,16.9,25.2,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-04",0,19.6,27.8,36,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-05",0,20.8,29,37.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-06",0,21.3,30.6,39.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-07",0,17,25.6,34.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-08",0,14.3,17.7,21.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-09",5.01,13.2,19.9,26.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-10",0,13.4,17.4,21.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-11",0,13.6,18.7,23.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-12",0,15.6,23.2,30.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-13",0,19.4,26.7,34,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-14",0,19.5,26.9,34.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-15",0,18.6,25.1,31.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-16",0,15.1,21.7,28.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-17",0,14.5,19,23.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-18",0,14.5,21,27.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-19",0,15.3,21.7,28.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-20",0,15.4,22,28.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-21",0,17.4,25.2,33.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-22",0,19.3,27.7,36.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-23",0,21.6,29.7,37.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-24",0,22.2,30.4,38.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-25",0,22.3,30.7,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-26",0,21.5,28.6,35.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-27",0,19.6,26.1,32.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-28",0,19.2,26.5,33.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-29",0,20,28.3,36.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-30",0,21.5,29.6,37.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-05-31",0,23.1,30,36.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-01",0,23.3,29.9,36.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-02",0,21.8,28.5,35.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-03",0,22.1,29.5,36.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-04",0,23.5,31.6,39.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-05",0,25.4,32.7,40,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-06",0,26,33.1,40.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-07",0,25.6,32.5,39.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-08",0,24.1,31.7,39.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-09",0,23.6,30.8,38,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-10",0,24.7,31.6,38.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-11",0,23.5,29.8,36.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2017-06-12",0,21.6,28.5,35.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
